Business_Area,Country_Desc,Company_Nam,Cust_ID,Material_ID,month,Year,Quantity,Revenue
BA-E New Machines,United Kingdom,UK01 - ATT,1082,3465,12,2016,9,0
BA-E New Machines,Switzerland,DE10 - ATT,408,3662,9,2015,9,14443.92
BA-E Service,China,4500 - ATT,388,946,6,2016,1,39.04
BA-E New Machines,Canada,CA50 - ATT,2003,2319,9,2016,6,0
BA-E Service,Finland,1140 - ATT,2609,6285,11,2016,1000,1139
BA-E Service,France,FR50 - ATT,606,2383,6,2015,3,24.18
BA-E Service,Argentina,AR10 - ATT,3336,2673,10,2015,4,60.31
NULL,Ireland,NULL,401,6275,10,2014,4000,92680
BA-E Service,Spain,6700 - ATT,2473,936,12,2016,2,0
BA-E New Machines,Netherlands,DE10 - ATT,2802,3525,9,2015,6,18.9
BA-E New Machines,Brazil,4500 - ATT,375,1460,9,2015,2,0
BA-E Service,Germany,4500 - ATT,382,927,9,2016,7,462.31
BA-E Service,Germany,4500 - ATT,418,2335,4,2015,1,0
NULL,India,4500 - ATT,418,390,12,2016,20,149.49
BA-E Service,Sweden,DK10 - ATT,377,3434,10,2015,4,233.77
BA-E Service,Germany,4900 - ATT,919,1291,5,2016,1,718
BA-E Service,Argentina,AR10 - ATT,202,2567,4,2016,1,29.64
BA-E Service,Russian Federation,RU01 - LLCÃ,2481,1379,4,2015,1,76.7
BA-E Service,China,4500 - ATT,418,1143,9,2015,13,482.07
NULL,NULL,DE10 - ATT,2442,4451,1,2015,0,0
BA-E Service,France,4500 - ATT,419,703,11,2015,0,0.11
BA-E Service,Ireland,NZ20 - Farm,1502,2677,1,2016,240,5394.38
BA-E Service,Spain,6700 - ATT,1955,408,5,2016,1,133.55
BA-E Service,United States,6500 - ATT,2643,710,3,2016,5,484.55
BA-E Service,Germany,DE10 - ATT,377,5132,8,2016,129,248.42
BA-E Service,Germany,4900 - ATT,2752,940,3,2015,5,65
BA-E Service,France,1310 - ATT,2005,6240,9,2016,2000,3330
BA-E New Machines,United States,US10 - ATT,2232,2768,12,2015,34,185.08
NULL,NULL,DE10 - ATT,2442,5299,3,2016,0,0
BA-E Service,Germany,4900 - ATT,2688,1075,3,2015,3,254.12
BA-E Service,United States,6500 - ATT,3470,846,12,2015,3,101.15
BA-E Service,Germany,DE10 - ATT,377,5243,7,2016,1,32.14
BA-E Service,Italy,DE10 - ATT,377,3932,6,2016,4,11.28
BA-E Service,Denmark,4500 - ATT,418,595,7,2016,2,4.98
BA-E Service,Algeria,9300 - ATT,851,455,8,2015,2,276.14
BA-E Service,United States,US10 - ATT,3020,4560,10,2015,1,859.56
BA-E New Machines,Netherlands,NL50 - Roya,538,3230,2,2016,56,166.6
BA-E Service,Canada,CA10 - ATT,1197,4651,10,2016,2,537.54
BA-E Service,Norway,DK15 - ATT,37,4331,2,2016,31,1204.58
BA-E Service,Germany,DE15 - ATT,1548,4579,9,2016,0,-99.75
BA-E Service,Germany,4500 - ATT,382,307,8,2016,22,90.64
BA-E Service,Germany,2900 - ATT,391,5824,8,2016,6,39.41
BA-E Service,United Kingdom,6100 - ATT,761,1668,6,2016,1,251.71
BA-E Service,Germany,2010 - ATT,1830,1847,11,2016,1000,41288
BA-E Service,Ireland,DE10 - ATT,377,417,4,2015,1,162.56
BA-E Service,China,CN01 - ATT,3538,124,7,2015,7,77.12
BA-E Service,Germany,7500 - ATT,418,652,9,2015,4,201.52
BA-E Service,Spain,DE10 - ATT,377,4540,9,2016,10,24.8
BA-E Service,NULL,1210 - ATT,2442,29,1,2016,0,-33151
BA-E New Machines,Germany,NL50 - Roya,377,5229,5,2016,4,7289.31
BA-E Service,Ukraine,4500 - ATT,1018,476,2,2015,1,2.67
BA-E Service,Belgium,DE10 - ATT,377,3936,4,2016,30,107.87
BA-E Service,Netherlands,NL50 - Roya,1287,3241,11,2015,15,33.08
BA-E Service,China,4500 - ATT,388,636,7,2015,3,57.63
BA-E Service,Italy,4500 - ATT,388,794,11,2015,2,12.04
BA-E New Machines,France,1310 - ATT,1405,6163,6,2016,2000,0
NULL,Switzerland,NULL,396,6275,1,2016,0,590
BA-E Service,Japan,4500 - ATT,418,1313,9,2016,-24,-3661.01
BA-E Service,Argentina,5400 - ATT,3173,208,7,2015,3,0
BA-E Service,Argentina,AR10 - ATT,2127,3827,5,2016,64,623.74
BA-E Service,Poland,2410 - ATT,586,6150,2,2016,1000,52847
BA-E New Machines,Italy,DE12 - ATT,515,3315,7,2016,3,618.18
BA-E New Machines,Germany,4500 - ATT,2216,1716,11,2016,28,0
BA-E Service,Spain,ES10 - ATT,197,3657,7,2016,12,128.04
BA-E Service,New Zealand,NZ10 - ATT,3118,5445,6,2016,40,43.47
BA-E New Machines,Netherlands,NL50 - Roya,583,3370,4,2016,2,75.4
BA-E Service,United Kingdom,DE10 - ATT,377,5149,12,2016,2,63.13
BA-E Service,France,FR50 - ATT,1112,5220,6,2015,4,158.91
BA-E New Machines,Spain,ES10 - ATT,2939,5121,7,2015,160,0
BA-E Service,United States,US10 - ATT,193,4753,11,2015,4,258.12
BA-E Service,Poland,2410 - ATT,3049,45,5,2016,1000,228843
BA-E Service,Spain,4500 - ATT,418,947,7,2015,10,107.4
BA-E New Machines,United Arab Emirates,4500 - ATT,389,6115,3,2015,0,0
BA-E New Machines,United Kingdom,4500 - ATT,388,5995,2,2016,1,6292
BA-E Service,Germany,DE15 - ATT,483,3912,6,2015,20,527.8
BA-E Service,France,FR50 - ATT,1333,4006,9,2016,1,0.52
BA-E New Machines,Germany,DE15 - ATT,1443,4348,10,2015,13,5970.01
BA-E Service,Netherlands,7500 - ATT,1886,1335,2,2015,1,66.5
BA-E Service,United States,US43 - ATT,1794,2802,7,2015,1,22.48
BA-E Service,Norway,4500 - ATT,393,1642,3,2015,16,224.45
BA-E New Machines,New Zealand,NZ10 - ATT,3504,5531,7,2015,1,18.75
NULL,China,NULL,3558,6275,6,2016,0,2022.83
BA-E Service,United Kingdom,UK01 - ATT,2733,3566,11,2016,6,29.42
BA-E Service,United States,US20 - ATT,3247,5106,2,2015,15,0
BA-E Service,Netherlands,4500 - ATT,418,2208,8,2016,2,48.97
BA-E New Machines,France,FR50 - ATT,1163,4461,10,2016,2,343.94
BA-E Service,France,4500 - ATT,418,1155,2,2016,2,118.27
BA-E Service,United States,US10 - ATT,1652,3733,6,2015,18,552.29
BA-E Service,Canada,CA10 - ATT,2515,2501,3,2016,1,261.96
BA-E Service,Colombia,4500 - ATT,359,1301,6,2016,1,387.88
BA-E Service,United States,4500 - ATT,388,1629,12,2016,8,362.1
BA-E Service,Slovakia,4200 - ATT,648,5597,11,2016,0,1485
BA-E Service,United States,US43 - ATT,2751,5656,8,2015,0,405.57
BA-E New Machines,Italy,1510 - ATT,763,6217,4,2016,1000,156000
BA-E Service,United States,6500 - ATT,1047,880,9,2015,1,5.25
BA-E Service,Netherlands,4500 - ATT,418,587,11,2016,20,23.51
NULL,Germany,NULL,1506,6275,1,2016,1000,5208
BA-E New Machines,Germany,DE15 - ATT,2049,4419,5,2015,0,586.87
BA-E New Machines,Germany,DE10 - ATT,2924,3985,7,2015,2,2623.4
BA-E New Machines,Canada,CA10 - ATT,1197,4096,1,2016,4,48.62
BA-E New Machines,Denmark,DK15 - ATT,196,3705,5,2016,15,312.79
BA-E Service,Germany,4900 - ATT,2776,5358,12,2016,1,801.81
BA-E Service,Brazil,BR10 - ATT,2830,4029,6,2015,2,110.3
BA-E Service,Netherlands,NL50 - Roya,3025,3223,12,2016,61,744.56
BA-E New Machines,Austria,AT10 - ATT,3428,3729,1,2016,1,0
NULL,Germany,NULL,410,6275,4,2014,1000,3850
BA-E Service,Germany,4500 - ATT,382,642,9,2015,2,4.18
BA-E New Machines,United States,US45 - San,2574,5684,9,2016,0,15.58
BA-E Service,United States,6500 - ATT,929,1414,12,2015,3,0
BA-E New Machines,Ukraine,DE10 - ATT,416,3618,6,2016,6,7.92
BA-E Service,China,8500 - ATT,1991,5327,4,2015,1,203.53
BA-E Service,Portugal,4500 - ATT,418,738,11,2015,1,0.83
BA-E New Machines,Latvia,PL10 - ATT,330,1431,12,2015,12,111.87
BA-E New Machines,Belgium,BE10 - ATT,641,5697,8,2015,0,0
BA-E Service,NULL,BR10 - ATT,2027,6275,10,2015,1,114.32
BA-E Service,Germany,DE15 - ATT,3457,5169,11,2015,1,1.27
BA-E Service,Netherlands,7500 - ATT,1715,789,11,2015,0,53.35
BA-E Service,United States,US10 - ATT,2239,5028,5,2016,0,1609.96
BA-E Service,Sweden,DK15 - ATT,2771,3452,9,2015,1,857.61
BA-E Service,Austria,AT10 - ATT,1422,4404,1,2016,10,48.2
BA-E Service,Canada,US10 - ATT,377,2912,7,2015,13,74.43
BA-E Service,United States,US10 - ATT,1309,3120,7,2016,20,0
BA-E Service,France,FR50 - ATT,1508,2377,10,2016,1,1.88
BA-E Service,Germany,DE15 - ATT,442,3185,3,2016,5,893.85
BA-E Service,United States,US20 - ATT,963,5114,6,2015,3350,11744.75
NULL,China,NULL,2977,6275,12,2016,3000,3766.28
BA-E Service,Austria,AT10 - ATT,1980,4319,1,2016,3,23.91
BA-E Service,United States,1020 - ATT,3263,1817,9,2016,1000,56912
BA-E Service,Spain,6700 - ATT,2821,151,11,2015,1,0
BA-E New Machines,France,FR50 - ATT,1277,351,5,2015,20,5.89
BA-E Service,Australia,AU10 - ATT,3075,2700,6,2015,2,0.31
BA-E Service,United States,6500 - ATT,2063,511,9,2015,4,11503.73
BA-E New Machines,Kazakhstan,DE12 - ATT,173,3692,3,2016,4,8.68
BA-E New Machines,New Zealand,NZ10 - ATT,2535,5452,11,2015,2,4265.9
BA-E Service,Switzerland,CH10 - ATT,272,3723,9,2015,4,377.24
BA-E Service,Japan,DE12 - ATT,394,5222,5,2015,18,24.84
BA-E Service,United States,US10 - ATT,2035,2840,12,2016,1,60.35
BA-E New Machines,Switzerland,DE10 - ATT,408,3590,12,2015,14,13.02
NULL,NULL,FR20 - ATT,2442,2452,9,2015,0,0
BA-E Service,United States,US50 - ATT,1829,2051,3,2015,1,69.14
BA-E Service,Hong Kong,4500 - ATT,418,1642,11,2016,6,96.48
BA-E Service,United States,US10 - ATT,2763,4793,12,2015,1,194.06
BA-E New Machines,Germany,DE10 - ATT,377,3747,8,2015,70,213.5
BA-E New Machines,Netherlands,NL10 - ATT,2339,4744,12,2016,1,11.21
BA-E Service,India,8300 - ATT,2110,457,11,2016,3,1197.03
BA-E Service,Turkey,TR10 - ATT,155,3681,10,2016,4,22.51
BA-E New Machines,Russian Federation,RU01 - LLCÃ,87,3299,10,2016,3,118.04
BA-E New Machines,NULL,NULL,2442,6275,6,2016,2000,10504
BA-E Service,Mexico,5200 - ATT,1971,686,10,2016,3,43.83
BA-E Service,Korea,2900 - ATT,3320,5754,10,2016,1,1502.93
BA-E Service,Germany,4500 - ATT,382,161,3,2015,4,3.57
BA-E Service,India,4500 - ATT,418,1071,7,2016,2,10.24
BA-E New Machines,France,4500 - ATT,419,6082,8,2016,1,0
BA-E Service,South Africa,4500 - ATT,358,1694,6,2015,16,1.28
BA-E Service,United Kingdom,6100 - ATT,42,5389,11,2015,2,850.03
BA-E New Machines,Georgia,DE10 - ATT,377,4014,7,2015,8,28
BA-E Service,New Zealand,2900 - ATT,398,5897,5,2016,6,219.78
BA-E Service,United States,DE10 - ATT,377,4022,3,2016,3,79.11
BA-E Service,Korea,4500 - ATT,386,83,4,2015,4,315.38
BA-E New Machines,Russian Federation,DE10 - ATT,2055,5709,8,2015,0,-875
NULL,Switzerland,NULL,470,6275,3,2014,0,175370
BA-E Service,Norway,4500 - ATT,393,1340,10,2015,2,237.17
NULL,United States,NULL,2644,6275,5,2016,2000,39773.22
BA-E Service,United States,US10 - ATT,2631,4929,8,2016,9,1378.32
BA-E Service,Latvia,6330 - ATT,1998,932,9,2016,1,3.79
NULL,Italy,NULL,398,6275,2,2016,1000,0
BA-E Service,United States,US45 - San,905,5687,11,2016,0,24.02
BA-E New Machines,Austria,AT10 - ATT,1376,4451,12,2016,1,0
BA-E Service,NULL,1010 -ATT,2442,1888,2,2016,0,3415603
BA-E New Machines,Germany,DE15 - ATT,1986,397,5,2016,135,248.56
NULL,Japan,NULL,398,6275,2,2015,20000,38750
BA-E Service,United States,US10 - ATT,1766,2902,6,2015,2,215.36
BA-E New Machines,Japan,US10 - ATT,394,4715,2,2016,1,293.64
BA-E New Machines,France,DK10 - ATT,377,3440,3,2016,2,1533.8
BA-E Service,Germany,DE15 - ATT,532,4606,7,2016,16,606.56
BA-E Service,Puerto Rico,3010 - ATT,474,1839,11,2016,1000,4017
BA-E Service,Germany,2900 - ATT,391,5768,7,2016,1,159.13
BA-E Service,Germany,DE10 - ATT,377,4441,3,2016,2,116
BA-E Service,Germany,DE15 - ATT,3417,4923,6,2015,40,1171.2
BA-E New Machines,Netherlands,NL50 - Roya,1902,3227,9,2015,42,136.24
BA-E Service,China,2900 - ATT,398,5777,3,2015,8,640.56
BA-E Service,Belgium,4500 - ATT,418,1187,5,2016,2,3.53
BA-E Service,France,FR50 - ATT,3183,4331,2,2015,20,603
BA-E Service,Canada,6600 - ATT,708,241,6,2016,4,1178.86
BA-E Service,Belgium,2900 - ATT,399,5753,1,2015,1,550.22
BA-E New Machines,Switzerland,CH10 - ATT,2927,4503,12,2015,2,18.39
BA-E Service,Germany,DE15 - ATT,2931,3779,9,2015,200,668
BA-E Service,France,9300 - ATT,707,869,1,2016,1,0.83
BA-E Service,United States,US10 - ATT,3548,2975,6,2015,12,99.39
BA-E Service,Netherlands,7100 - ATT,34,1346,2,2015,3,188.9
BA-E New Machines,Netherlands,NL50 - Roya,2018,3242,10,2015,78,873.1
BA-E Service,Canada,CA50 - ATT,1295,2287,2,2015,32,50.07
BA-E Service,United States,US10 - ATT,3513,4901,4,2016,1,60.62
BA-E New Machines,Sweden,DK15 - ATT,1665,3222,5,2015,7,0.01
BA-E Service,United States,US45 - San,3462,2743,11,2015,4,2.85
BA-E New Machines,Germany,DE15 - ATT,2931,5713,7,2015,0,0
BA-E Service,Netherlands,7500 - ATT,1589,698,5,2016,0,2.82
NULL,Germany,NULL,410,6275,4,2015,0,59430
BA-E Service,Switzerland,CH10 - ATT,2159,3739,5,2016,300,834.17
BA-E New Machines,Netherlands,NL50 - Roya,598,3272,11,2016,4,440.96
BA-E New Machines,United States,CA50 - ATT,377,2310,6,2015,8,0
BA-E Service,Poland,4500 - ATT,418,880,8,2015,2,3.91
BA-E Service,Italy,2900 - ATT,3004,2361,12,2015,0,190.92
BA-E Service,United Kingdom,6100 - ATT,104,1762,4,2016,0,42.9
BA-E Service,Belgium,DE10 - ATT,377,1334,7,2015,2,16.7
BA-E Service,United States,US20 - ATT,3068,5070,4,2016,1,316.37
BA-E New Machines,Argentina,AR10 - ATT,507,5701,11,2016,0,179.27
BA-E Service,New Zealand,NZ10 - ATT,981,5492,5,2015,9,343.74
BA-E Service,Spain,6700 - ATT,1003,258,10,2015,1,150.74
BA-E New Machines,Belgium,NL50 - Roya,377,3390,7,2015,56,129.36
NULL,China,4400 - ATT,388,5576,2,2016,0,3937.5
BA-E Service,Malaysia,8100 - ATT,418,1120,2,2015,3,219.15
BA-E Service,Germany,4500 - ATT,382,1171,8,2016,30,112.96
BA-E Service,Mexico,4500 - ATT,418,770,10,2016,1,3.02
BA-E New Machines,Costa Rica,DE10 - ATT,377,3688,10,2015,88,805.2
BA-E Service,Netherlands,4500 - ATT,418,2191,4,2015,1,181.2
BA-E Service,Spain,4500 - ATT,418,165,7,2015,1,1.57
BA-E New Machines,Austria,DE10 - ATT,362,3815,5,2016,2,11.46
BA-E Service,United States,US10 - ATT,1324,2801,12,2015,2,155.81
BA-E Service,Netherlands,NL10 - ATT,1654,4365,9,2015,21,333.48
BA-E Service,Germany,4500 - ATT,419,2278,4,2015,-1,0
BA-E New Machines,Spain,ES10 - ATT,171,3554,10,2015,1,61.2
BA-E Service,United States,US10 - ATT,1451,4101,12,2016,22,507.02
BA-E Service,Spain,4500 - ATT,418,1217,8,2015,1,102.5
BA-E Service,France,FR50 - ATT,1181,2376,6,2016,13,14.17
BA-E Service,United Kingdom,4500 - ATT,388,1013,3,2016,2,0.71
BA-E Service,France,4500 - ATT,419,1752,8,2015,-2,-11.44
BA-E Service,France,FR50 - ATT,2105,3716,2,2016,100,553
BA-E Service,France,9300 - ATT,3540,290,2,2015,1,4.32
BA-E New Machines,Belarus,RU01 - LLCÃ,95,2706,12,2015,4,62.99
BA-E Service,Germany,4500 - ATT,382,523,9,2016,5,36.46
BA-E Service,Germany,4900 - ATT,552,304,5,2015,1,11.83
BA-E Service,Sweden,DK15 - ATT,2048,4071,2,2016,1,14.56
BA-E Service,United States,6500 - ATT,2450,5599,3,2017,0,161.62
BA-E Service,Japan,DE12 - ATT,394,5125,6,2016,2,0.22
BA-E Service,France,2900 - ATT,399,5751,5,2015,3,716.99
NULL,Italy,NULL,398,6275,4,2015,1000,0
BA-E Service,United States,US10 - ATT,1324,4557,2,2016,1,49.66
BA-E New Machines,Germany,DE15 - ATT,2192,4279,1,2015,1,1125.87
BA-E Service,France,1310 - ATT,529,6169,5,2016,1000,0
NULL,Singapore,NULL,398,6275,10,2016,1000,0
BA-E Service,Spain,2900 - ATT,398,5878,5,2016,6,17.76
BA-E Service,United States,6500 - ATT,2255,1064,3,2015,2,5.61
BA-E Service,United States,US10 - ATT,146,4888,6,2016,1,25.8
NULL,Germany,NULL,2806,6275,3,2014,0,996
BA-E Service,United States,US50 - ATT,1554,2142,11,2016,1,53.19
BA-E Service,Canada,US10 - ATT,377,4861,8,2016,1,4.04
BA-E New Machines,Netherlands,NL50 - Roya,3025,3208,4,2015,4,27.74
BA-E New Machines,Poland,PL10 - ATT,1247,4350,7,2016,1,516.43
BA-E New Machines,Netherlands,NL10 - ATT,2083,4335,7,2016,8,1513.35
BA-E Service,Hong Kong,4500 - ATT,418,1222,8,2016,4,72.66
BA-E Service,France,1310 - ATT,1858,2,2,2016,2000,62
BA-E New Machines,Belgium,DE10 - ATT,377,3549,1,2016,13,312
BA-E Service,Chile,2900 - ATT,418,5752,10,2016,2,3578.34
BA-E Service,United Kingdom,4500 - ATT,388,827,1,2015,9,35.34
BA-E Service,United States,US10 - ATT,3080,4653,9,2016,38,2735.01
BA-E Service,Israel,DE10 - ATT,377,3641,3,2015,2,16.98
BA-E Service,Poland,2410 - ATT,491,1877,6,2016,8000,75112
BA-E Service,France,1310 - ATT,3269,27,2,2016,1000,55147
BA-E Service,Germany,4500 - ATT,382,1345,7,2015,6,227.46
BA-E Service,United States,3010 - ATT,457,6260,1,2016,1000,1291
BA-E Service,United Kingdom,6100 - ATT,108,772,8,2016,0,4.64
BA-E Service,United States,6500 - ATT,1489,5615,12,2015,0,84.59
BA-E Service,United States,3010 - ATT,3437,17,2,2016,40000,90650
BA-E Service,United States,US45 - San,3164,5666,11,2015,0,1405.96
BA-E Service,Germany,4500 - ATT,2147,541,5,2016,4,1.84
BA-E Service,United States,US10 - ATT,900,2937,3,2015,2,5.95
NULL,NULL,NL50 - Roya,2442,3282,9,2015,0,0
BA-E Service,New Zealand,NZ10 - ATT,2169,5419,3,2016,3,65.53
BA-E Service,Canada,CA10 - ATT,2984,2913,5,2015,1,62.94
BA-E Service,Switzerland,4900 - ATT,918,1007,4,2015,10,14.18
BA-E Service,United States,US20 - ATT,220,5095,5,2016,1,231.71
BA-E Service,Spain,6700 - ATT,1957,486,12,2016,4,0
BA-E Service,United States,US10 - ATT,3513,4909,9,2016,4,242.26
BA-E New Machines,United States,US50 - ATT,1418,2146,7,2016,1,230.65
NULL,South Africa,NULL,398,6275,11,2014,0,2680
NULL,China,NULL,501,6275,2,2016,0,5440.63
BA-E Service,Latvia,4500 - ATT,365,201,1,2015,2,21.98
NULL,Denmark,NULL,398,6275,4,2015,1000,24700
BA-E Service,United States,US10 - ATT,3193,5015,8,2016,2,164.52
BA-E Service,United Kingdom,1210 - ATT,3227,6244,6,2016,2000,13029
NULL,Germany,NULL,1686,6275,10,2016,2000,118
BA-E Service,Germany,DE15 - ATT,2156,4323,8,2016,3,15.69
NULL,Germany,NULL,2804,6275,7,2015,0,380
BA-E New Machines,Austria,AT10 - ATT,1903,1601,9,2015,8,0
BA-E Service,United States,US10 - ATT,973,4987,9,2015,1,0
BA-E New Machines,Netherlands,NL10 - ATT,1588,3799,8,2015,24,355.83
BA-E Service,Canada,CA10 - ATT,2557,5214,4,2015,2,15.93
BA-E Service,Uruguay,4500 - ATT,2654,1154,5,2016,1,412.73
BA-E Service,China,8500 - ATT,3559,1317,11,2015,2,25.98
BA-E New Machines,Spain,DE10 - ATT,377,3911,1,2015,2,8.16
BA-E Service,New Zealand,NZ10 - ATT,1113,5470,7,2015,1,2009.91
BA-E Service,Germany,DE15 - ATT,3417,4396,10,2015,2,1036.99
BA-E Service,Germany,2900 - ATT,391,5803,10,2015,8,8.25
BA-E Service,France,FR50 - ATT,1953,3798,6,2016,56,1280.15
BA-E New Machines,India,8300 - ATT,262,6021,12,2015,1,44192.47
NULL,Ireland,NULL,401,6275,10,2016,4000,0
BA-E Service,Switzerland,CH10 - ATT,3180,4193,11,2016,1,288.83
BA-E Service,United States,6500 - ATT,3116,893,4,2016,1,44.7
NULL,United States,NULL,3423,6275,9,2016,2000,56289.3
BA-E New Machines,United Kingdom,UK01 - ATT,1504,2630,4,2015,7,57.91
BA-E New Machines,Belarus,DE10 - ATT,362,3590,8,2015,10,10.2
BA-E Service,Germany,4500 - ATT,382,740,9,2016,8,11.23
BA-E New Machines,France,DE10 - ATT,377,5305,6,2016,2,800.76
BA-E Service,United States,4500 - ATT,388,819,10,2015,1,13.62
BA-E New Machines,United States,US10 - ATT,772,4744,5,2015,2,78.27
BA-E Service,Brazil,BR10 - ATT,200,3817,1,2015,7,13.75
BA-E Service,Iran,2900 - ATT,389,5794,9,2015,0,0
BA-E New Machines,Sweden,4500 - ATT,418,5925,6,2017,0,0
BA-E Service,Netherlands,NL10 - ATT,1521,5262,11,2016,5,78.9
BA-E Service,Belarus,6200 - ATT,2669,606,9,2015,2,17
BA-E Service,Spain,ES10 - ATT,172,3928,1,2016,6,270.42
BA-E Service,United States,US10 - ATT,162,4651,6,2016,1,285.45
BA-E Service,United States,US10 - ATT,3288,3118,11,2016,10,327.97
BA-E Service,United States,US20 - ATT,1788,2983,8,2016,4,865.2
BA-E Service,France,4500 - ATT,419,1384,2,2016,3,60.5
BA-E Service,Lithuania,PL10 - ATT,562,3722,11,2016,40,55.26
BA-E Service,Peru,4500 - ATT,199,608,4,2016,3,147.15
BA-E Service,Czech Republic,2010 - ATT,2007,6186,6,2016,3500,11852
NULL,United States,NULL,388,6275,11,2014,10000,0
BA-E Service,United States,US10 - ATT,1321,4940,5,2016,6,0
BA-E Service,France,4500 - ATT,419,1021,11,2015,10,17.82
BA-E Service,Australia,DE10 - ATT,377,3538,2,2015,10,23
BA-E New Machines,United States,US10 - ATT,1451,2881,1,2015,1,302.82
BA-E Service,Japan,8700 - ATT,1894,930,7,2016,4,5.92
BA-E New Machines,Japan,DE12 - ATT,394,3815,12,2016,3,17.52
BA-E Service,Austria,AT10 - ATT,1701,3529,2,2015,10,121.7
BA-E Service,Spain,6700 - ATT,188,1748,4,2016,1,0
BA-E Service,Germany,DE15 - ATT,2931,1693,3,2015,2,0.26
BA-E Service,United States,US45 - San,2768,2995,1,2016,10,18.7
BA-E Service,United States,6500 - ATT,2689,706,10,2015,2,19.67
BA-E Service,Canada,CA10 - ATT,1200,2808,2,2015,1,19.57
BA-E Service,France,4500 - ATT,418,1771,5,2016,1,223.86
BA-E Service,United States,US10 - ATT,20,2857,2,2015,1,118.32
BA-E Service,Australia,4500 - ATT,418,300,9,2016,1,29.02
BA-E Service,Germany,US10 - ATT,377,4750,5,2015,60,298.5
BA-E New Machines,United States,4500 - ATT,388,6038,2,2016,0,0
BA-E Service,Netherlands,NL10 - ATT,2333,6275,11,2016,1,153.6
BA-E New Machines,Germany,DE15 - ATT,532,1403,2,2016,20,64.6
BA-E Service,Vietnam,2900 - ATT,3402,5856,8,2016,6,89.22
BA-E Service,United States,US20 - ATT,907,5073,12,2015,1,1938.16
NULL,Switzerland,NULL,2383,6275,4,2014,1000,0
BA-E Service,France,DE10 - ATT,377,4876,6,2015,1,33.65
NULL,United States,NULL,3204,6275,6,2014,-4000,-100864.13
BA-E Service,Germany,4500 - ATT,2349,2239,4,2016,2,0
BA-E New Machines,France,DE10 - ATT,377,5218,1,2016,0,0
BA-E Service,Brazil,BR10 - ATT,201,6275,11,2016,1,22.35
BA-E Service,Netherlands,NL10 - ATT,2086,4506,3,2015,1,20.16
BA-E Service,France,9300 - ATT,891,230,3,2016,2,93.26
BA-E Service,United States,US50 - ATT,1822,1998,7,2016,1,596.22
BA-E Service,Spain,4500 - ATT,2089,756,10,2016,8,117.64
BA-E New Machines,Belgium,DE10 - ATT,377,3538,5,2015,82,191.23
BA-E Service,United States,US10 - ATT,566,5023,10,2015,56,1014.46
BA-E New Machines,United States,US10 - ATT,26,2814,7,2016,1,50.33
BA-E Service,Germany,4900 - ATT,3414,416,9,2016,1,2385
NULL,Spain,NULL,398,6275,11,2016,4000,4984
BA-E Service,Canada,CA10 - ATT,869,4651,6,2016,2,548.47
BA-E Service,Spain,6700 - ATT,940,1240,5,2016,1,456.72
BA-E New Machines,Netherlands,NL10 - ATT,2921,3786,2,2015,74,170.91
BA-E Service,Denmark,7100 - ATT,3517,5626,8,2015,0,148.15
BA-E Service,France,9300 - ATT,3107,606,1,2016,2,21.76
BA-E New Machines,Netherlands,NL50 - Roya,1287,3302,7,2016,35,94.53
BA-E Service,United Arab Emirates,7900 - ATT,1680,5634,12,2015,0,1837.39
BA-E Service,Russian Federation,6200 - ATT,303,1759,5,2016,1,13.23
BA-E New Machines,Denmark,4500 - ATT,1664,6057,9,2016,1,2501.48
BA-E Service,New Zealand,NZ20 - Farm,2721,2680,9,2016,21,581.75
NULL,NULL,DE10 - ATT,2442,3994,7,2015,0,0
